candidate_combo,candidate_bucket_combo,status,message,hedge_budget_pct,hedge_budget_krw,hedge_invested_krw,hedge_cash_left_krw,hedge_share_counts,combo_size,base_vol_annual,proposed_vol_annual,base_mdd,proposed_mdd,base_cvar_95,proposed_cvar_95,base_annual_return_krw,proposed_annual_return_krw,base_sharpe_krw_proxy,proposed_sharpe_krw_proxy,base_stress_avg_ret_krw,proposed_stress_avg_ret_krw,base_corr_sp500_krw,proposed_corr_sp500_krw,base_beta_sp500_krw,proposed_beta_sp500_krw,vol_improve_pct,mdd_improve_pct,cvar_improve_pct,stress_improve,corr_improve,beta_improve,exposure_improve,sharpe_improve,sharpe_improve_pct,combo_min_adv_60,score_component_cvar,score_component_mdd,score_component_stress,score_component_exposure,score_component_sharpe,score_component_liquidity,final_score,recommendation_reason,weights_snapshot
BTC-USD + USO,commodity_energy|crypto,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,19.671008,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + XLU,crypto|defensive,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,19.671008,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + DBC,commodity_energy|crypto,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,19.671008,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + XLP,crypto|defensive,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,19.671008,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + XLE,commodity_energy|crypto,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,19.671008,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + IEF,bond|crypto,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,19.671008,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + TLT,bond|crypto,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,19.671008,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + SHY,bond|crypto,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,19.671008,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + XLV,crypto|defensive,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,19.671008,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
USO + XLU,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,19.671008,2000000.0,1902168.908686,97831.091314,"{""USO"": 6, ""XLU"": 14}",2,0.205127,0.182363,-0.190808,-0.176046,-0.025448,-0.023157,0.375271,0.357579,1.683207,1.796303,-0.000273,-0.000335,0.151049,0.211725,0.761412,0.719111,11.097483,7.736572,8.999906,-6.2e-05,-0.060676,0.042301,0.042301,0.113095,6.719047,1632219016483.3198,0.072827,0.07213,0.565043,0.296405,0.725456,0.324288,0.271324,"Sharpe 개선, Stress 방어, 유동성 양호","{""MSFT"": 16.4376, ""NVDA"": 16.4376, ""AVGO"": 8.4088, ""XOM"": 9.4033, ""011200.KS"": 16.4376, ""207940.KS"": 16.4376, ""USO"": 7.6343, ""XLU"": 7.9992, ""__CASH__"": 0.8041}"
USO + XLP,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,19.671008,2000000.0,1821875.67191,178124.32809,"{""USO"": 6, ""XLP"": 7}",2,0.205127,0.181841,-0.190808,-0.16788,-0.025448,-0.023132,0.375271,0.351299,1.683207,1.766922,-0.000273,-0.000387,0.151049,0.209732,0.761412,0.714509,11.351769,12.016385,9.098927,-0.000114,-0.058683,0.046903,0.046903,0.083715,4.973517,1632219016483.3198,0.088342,0.430339,0.415048,0.354142,0.533039,0.324288,0.304929,"Sharpe 개선, MDD 개선, Stress 방어","{""MSFT"": 16.4376, ""NVDA"": 16.4376, ""AVGO"": 8.4088, ""XOM"": 9.4033, ""011200.KS"": 16.4376, ""207940.KS"": 16.4376, ""USO"": 7.6343, ""XLP"": 7.3393, ""__CASH__"": 1.464}"
USO + IEF,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,19.671008,2000000.0,1790283.643104,209716.356896,"{""USO"": 6, ""IEF"": 6}",2,0.205127,0.179316,-0.190808,-0.164207,-0.025448,-0.022653,0.375271,0.342159,1.683207,1.740826,-0.000273,-0.000299,0.151049,0.200991,0.761412,0.688617,12.582646,13.941114,10.98201,-2.5e-05,-0.049942,0.072795,0.072795,0.057619,3.423156,1261955140466.467,0.383389,0.591433,0.671869,0.678986,0.362136,0.249274,0.503422,"노출(beta/corr) 감소, Stress 방어, MDD 개선","{""MSFT"": 16.4376, ""NVDA"": 16.4376, ""AVGO"": 8.4088, ""XOM"": 9.4033, ""011200.KS"": 16.4376, ""207940.KS"": 16.4376, ""USO"": 7.6343, ""IEF"": 7.0796, ""__CASH__"": 1.7236}"
