candidate_combo,candidate_bucket_combo,status,message,hedge_budget_pct,hedge_budget_krw,hedge_invested_krw,hedge_cash_left_krw,hedge_share_counts,combo_size,base_vol_annual,proposed_vol_annual,base_mdd,proposed_mdd,base_cvar_95,proposed_cvar_95,base_annual_return_krw,proposed_annual_return_krw,base_sharpe_krw_proxy,proposed_sharpe_krw_proxy,base_stress_avg_ret_krw,proposed_stress_avg_ret_krw,base_corr_sp500_krw,proposed_corr_sp500_krw,base_beta_sp500_krw,proposed_beta_sp500_krw,vol_improve_pct,mdd_improve_pct,cvar_improve_pct,stress_improve,corr_improve,beta_improve,exposure_improve,sharpe_improve,sharpe_improve_pct,combo_min_adv_60,score_component_cvar,score_component_mdd,score_component_stress,score_component_exposure,score_component_sharpe,score_component_liquidity,final_score,recommendation_reason,weights_snapshot
DBC + XLP,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,50.0,4000000.0,3863564.699459,136435.300541,"{""DBC"": 49, ""XLP"": 15}",2,0.23801,0.177534,-0.35281,-0.219424,-0.032141,-0.02451,0.364272,0.304798,1.404444,1.547858,-0.00087,-0.001212,0.258598,0.437272,1.030114,0.836817,25.40898,37.806768,23.741178,-0.000342,-0.178674,0.193296,0.193296,0.143414,10.211452,33038140663.32702,0.363209,0.600997,0.0,0.43861,0.465871,0.0,0.337771,"MDD 개선, Sharpe 개선, 노출(beta/corr) 감소","{""AAPL"": 16.6667, ""MSFT"": 16.6667, ""NVDA"": 16.6667, ""005930.KS"": 16.6667, ""DBC"": 16.5046, ""XLP"": 15.6918, ""__CASH__"": 1.137}"
DBC + IEF,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,50.0,4000000.0,3957818.005831,42181.994169,"{""DBC"": 49, ""IEF"": 14}",2,0.23801,0.171907,-0.35281,-0.2321,-0.032141,-0.023512,0.364272,0.28711,1.404444,1.495633,-0.00087,-0.001024,0.258598,0.425504,1.030114,0.784093,27.773282,34.213851,26.847468,-0.000154,-0.166906,0.246021,0.246021,0.091189,6.492925,33038140663.32702,0.664348,0.473377,0.261763,0.761771,0.323648,0.0,0.488091,"노출(beta/corr) 감소, CVaR 개선, MDD 개선","{""AAPL"": 16.6667, ""MSFT"": 16.6667, ""NVDA"": 16.6667, ""005930.KS"": 16.6667, ""DBC"": 16.5046, ""IEF"": 16.4772, ""__CASH__"": 0.3515}"
DBC + TLT,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,50.0,4000000.0,3919800.302412,80199.697588,"{""DBC"": 49, ""TLT"": 15}",2,0.23801,0.173017,-0.35281,-0.248865,-0.032141,-0.023553,0.364272,0.281868,1.404444,1.455743,-0.00087,-0.001106,0.258598,0.432847,1.030114,0.784209,27.306852,29.46201,26.721194,-0.000236,-0.174249,0.245905,0.245905,0.051299,3.652645,33038140663.32702,0.652106,0.304591,0.148246,0.761064,0.215015,0.0,0.416412,"노출(beta/corr) 감소, CVaR 개선, MDD 개선","{""AAPL"": 16.6667, ""MSFT"": 16.6667, ""NVDA"": 16.6667, ""005930.KS"": 16.6667, ""DBC"": 16.5046, ""TLT"": 16.1604, ""__CASH__"": 0.6683}"
DBC + SHY,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,50.0,4000000.0,3918804.50823,81195.49177,"{""DBC"": 49, ""SHY"": 16}",2,0.23801,0.171815,-0.35281,-0.219087,-0.032141,-0.023584,0.364272,0.289547,1.404444,1.510616,-0.00087,-0.001008,0.258598,0.423095,1.030114,0.784736,27.811845,37.90223,26.622481,-0.000139,-0.164496,0.245378,0.245378,0.106172,7.559715,33038140663.32702,0.642536,0.604388,0.283955,0.757832,0.36445,0.0,0.514784,"노출(beta/corr) 감소, CVaR 개선, MDD 개선","{""AAPL"": 16.6667, ""MSFT"": 16.6667, ""NVDA"": 16.6667, ""005930.KS"": 16.6667, ""DBC"": 16.5046, ""SHY"": 16.1521, ""__CASH__"": 0.6766}"
DBC + XLV,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,50.0,4000000.0,3774817.726955,225182.273045,"{""DBC"": 49, ""XLV"": 8}",2,0.23801,0.179616,-0.35281,-0.218355,-0.032141,-0.024755,0.364272,0.301255,1.404444,1.510193,-0.00087,-0.000923,0.258598,0.474436,1.030114,0.850558,24.534383,38.109831,22.981138,-5.3e-05,-0.215838,0.179556,0.179556,0.10575,7.529642,33038140663.32702,0.289527,0.611762,0.402709,0.35439,0.3633,0.0,0.375998,"MDD 개선, Stress 방어, Sharpe 개선","{""AAPL"": 16.6667, ""MSFT"": 16.6667, ""NVDA"": 16.6667, ""005930.KS"": 16.6667, ""DBC"": 16.5046, ""XLV"": 14.9522, ""__CASH__"": 1.8765}"
XLU + XLE,commodity_energy|defensive,PASS,PASS,50.0,4000000.0,3931574.635121,68425.364879,"{""XLU"": 29, ""XLE"": 24}",2,0.23801,0.185397,-0.35281,-0.199109,-0.032141,-0.025242,0.364272,0.332543,1.404444,1.631872,-0.00087,-0.000861,0.258598,0.438536,1.030114,0.901109,22.105592,43.564855,21.466051,8e-06,-0.179937,0.129005,0.129005,0.227428,16.193447,1652371122214.9956,0.142648,0.805525,0.489137,0.044549,0.694666,0.327885,0.399175,"MDD 개선, Sharpe 개선, Stress 방어","{""AAPL"": 16.6667, ""MSFT"": 16.6667, ""NVDA"": 16.6667, ""005930.KS"": 16.6667, ""XLU"": 16.4782, ""XLE"": 16.2849, ""__CASH__"": 0.5702}"
XLU + IEF,bond|defensive,PASS,PASS,50.0,4000000.0,3954654.793163,45345.206837,"{""XLU"": 29, ""IEF"": 14}",2,0.23801,0.172118,-0.35281,-0.258569,-0.032141,-0.023267,0.364272,0.290337,1.404444,1.512548,-0.00087,-0.000686,0.258598,0.467623,1.030114,0.808794,27.684639,26.711495,27.608581,0.000184,-0.209024,0.22132,0.22132,0.108104,7.697281,1255579678910.7893,0.738134,0.206892,0.733813,0.610374,0.369711,0.247542,0.556873,"CVaR 개선, Stress 방어, 노출(beta/corr) 감소","{""AAPL"": 16.6667, ""MSFT"": 16.6667, ""NVDA"": 16.6667, ""005930.KS"": 16.6667, ""XLU"": 16.4782, ""IEF"": 16.4772, ""__CASH__"": 0.3779}"
XLU + TLT,bond|defensive,PASS,PASS,50.0,4000000.0,3916637.089744,83362.910256,"{""XLU"": 29, ""TLT"": 15}",2,0.23801,0.173989,-0.35281,-0.274899,-0.032141,-0.023354,0.364272,0.284914,1.404444,1.465115,-0.00087,-0.000767,0.258598,0.471619,1.030114,0.808909,26.898591,22.083189,27.340245,0.000102,-0.213021,0.221205,0.221205,0.060671,4.319951,1652371122214.9956,0.71212,0.042494,0.620297,0.609667,0.240538,0.327885,0.483215,"CVaR 개선, Stress 방어, 노출(beta/corr) 감소","{""AAPL"": 16.6667, ""MSFT"": 16.6667, ""NVDA"": 16.6667, ""005930.KS"": 16.6667, ""XLU"": 16.4782, ""TLT"": 16.1604, ""__CASH__"": 0.6947}"
XLU + SHY,bond|defensive,PASS,PASS,50.0,4000000.0,3915641.295562,84358.704438,"{""XLU"": 29, ""SHY"": 16}",2,0.23801,0.171452,-0.35281,-0.244512,-0.032141,-0.023234,0.364272,0.292907,1.404444,1.533413,-0.00087,-0.00067,0.258598,0.466663,1.030114,0.809437,27.964448,30.696023,27.714038,0.0002,-0.208065,0.220677,0.220677,0.128969,9.182957,534241832039.15826,0.748357,0.348423,0.756005,0.606435,0.426534,0.101485,0.591182,"Stress 방어, CVaR 개선, 노출(beta/corr) 감소","{""AAPL"": 16.6667, ""MSFT"": 16.6667, ""NVDA"": 16.6667, ""005930.KS"": 16.6667, ""XLU"": 16.4782, ""SHY"": 16.1521, ""__CASH__"": 0.703}"
XLP + XLE,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,50.0,4000000.0,3837204.169687,162795.830313,"{""XLP"": 15, ""XLE"": 24}",2,0.23801,0.184163,-0.35281,-0.189401,-0.032141,-0.025411,0.364272,0.321335,1.404444,1.581944,-0.00087,-0.000975,0.258598,0.438311,1.030114,0.894636,22.62397,46.316527,20.940825,-0.000105,-0.179713,0.135477,0.135477,0.1775,12.638448,2488623226120.116,0.09173,0.903265,0.330423,0.08422,0.558697,0.497211,0.367995,"MDD 개선, Sharpe 개선, 유동성 양호","{""AAPL"": 16.6667, ""MSFT"": 16.6667, ""NVDA"": 16.6667, ""005930.KS"": 16.6667, ""XLP"": 15.6918, ""XLE"": 16.2849, ""__CASH__"": 1.3566}"
XLP + IEF,bond|defensive,PASS,PASS,50.0,4000000.0,3860284.327729,139715.672271,"{""XLP"": 15, ""IEF"": 14}",2,0.23801,0.170985,-0.35281,-0.262943,-0.032141,-0.023397,0.364272,0.279437,1.404444,1.458819,-0.00087,-0.0008,0.258598,0.473245,1.030114,0.802321,28.160502,25.471917,27.204201,7e-05,-0.214647,0.227792,0.227792,0.054375,3.871656,1255579678910.7893,0.698931,0.162862,0.575099,0.650046,0.223392,0.247542,0.491939,"CVaR 개선, 노출(beta/corr) 감소, Stress 방어","{""AAPL"": 16.6667, ""MSFT"": 16.6667, ""NVDA"": 16.6667, ""005930.KS"": 16.6667, ""XLP"": 15.6918, ""IEF"": 16.4772, ""__CASH__"": 1.1643}"
XLP + TLT,bond|defensive,FAIL,FAIL: Stress 개선 미달,50.0,4000000.0,3822266.62431,177733.37569,"{""XLP"": 15, ""TLT"": 15}",2,0.23801,0.172594,-0.35281,-0.279119,-0.032141,-0.02349,0.364272,0.27412,1.404444,1.414412,-0.00087,-0.000881,0.258598,0.4794,1.030114,0.802437,27.48444,20.886854,26.917353,-1.1e-05,-0.220802,0.227677,0.227677,0.009968,0.709749,2488623226120.116,0.671123,0.0,0.461582,0.649338,0.102458,0.497211,0.42725,"CVaR 개선, 노출(beta/corr) 감소, 유동성 양호","{""AAPL"": 16.6667, ""MSFT"": 16.6667, ""NVDA"": 16.6667, ""005930.KS"": 16.6667, ""XLP"": 15.6918, ""TLT"": 16.1604, ""__CASH__"": 1.4811}"
XLP + SHY,bond|defensive,PASS,PASS,50.0,4000000.0,3821270.830128,178729.169872,"{""XLP"": 15, ""SHY"": 16}",2,0.23801,0.170558,-0.35281,-0.249032,-0.032141,-0.023396,0.364272,0.281932,1.404444,1.477109,-0.00087,-0.000784,0.258598,0.47109,1.030114,0.802964,28.340172,29.414731,27.208876,8.6e-05,-0.212492,0.22715,0.22715,0.072666,5.17398,534241832039.15826,0.699384,0.302911,0.597291,0.646106,0.273202,0.101485,0.52183,"CVaR 개선, 노출(beta/corr) 감소, Stress 방어","{""AAPL"": 16.6667, ""MSFT"": 16.6667, ""NVDA"": 16.6667, ""005930.KS"": 16.6667, ""XLP"": 15.6918, ""SHY"": 16.1521, ""__CASH__"": 1.4894}"
XLE + IEF,bond|commodity_energy,PASS,PASS,50.0,4000000.0,3931457.476058,68542.523942,"{""XLE"": 24, ""IEF"": 14}",2,0.23801,0.177555,-0.35281,-0.199978,-0.032141,-0.024382,0.364272,0.3037,1.404444,1.541499,-0.00087,-0.000787,0.258598,0.433005,1.030114,0.841912,25.400392,43.318683,24.141448,8.2e-05,-0.174407,0.188201,0.188201,0.137055,9.758675,1255579678910.7893,0.402013,0.796781,0.592186,0.407381,0.448554,0.247542,0.516469,"MDD 개선, Stress 방어, Sharpe 개선","{""AAPL"": 16.6667, ""MSFT"": 16.6667, ""NVDA"": 16.6667, ""005930.KS"": 16.6667, ""XLE"": 16.2849, ""IEF"": 16.4772, ""__CASH__"": 0.5712}"
XLE + TLT,bond|commodity_energy,PASS,PASS,50.0,4000000.0,3893439.772639,106560.227361,"{""XLE"": 24, ""TLT"": 15}",2,0.23801,0.178536,-0.35281,-0.217404,-0.032141,-0.024391,0.364272,0.298413,1.404444,1.503413,-0.00087,-0.000869,0.258598,0.438665,1.030114,0.842028,24.988088,38.379301,24.113996,1e-06,-0.180067,0.188086,0.188086,0.098969,7.046849,3906806842509.893,0.399352,0.621334,0.47867,0.406674,0.344834,0.784367,0.474143,"유동성 양호, MDD 개선, Stress 방어","{""AAPL"": 16.6667, ""MSFT"": 16.6667, ""NVDA"": 16.6667, ""005930.KS"": 16.6667, ""XLE"": 16.2849, ""TLT"": 16.1604, ""__CASH__"": 0.888}"
XLE + SHY,bond|commodity_energy,PASS,PASS,50.0,4000000.0,3892443.978457,107556.021543,"{""XLE"": 24, ""SHY"": 16}",2,0.23801,0.177623,-0.35281,-0.184964,-0.032141,-0.024468,0.364272,0.306132,1.404444,1.554596,-0.00087,-0.000772,0.258598,0.431203,1.030114,0.842555,25.371581,47.574209,23.871802,9.8e-05,-0.172605,0.187559,0.187559,0.150152,10.691199,534241832039.15826,0.375872,0.947938,0.614378,0.403442,0.48422,0.101485,0.537859,"MDD 개선, Stress 방어, Sharpe 개선","{""AAPL"": 16.6667, ""MSFT"": 16.6667, ""NVDA"": 16.6667, ""005930.KS"": 16.6667, ""XLE"": 16.2849, ""SHY"": 16.1521, ""__CASH__"": 0.8963}"
XLE + XLV,commodity_energy|defensive,PASS,PASS,50.0,4000000.0,3748457.197182,251542.802818,"{""XLE"": 24, ""XLV"": 8}",2,0.23801,0.186322,-0.35281,-0.18424,-0.032141,-0.025715,0.364272,0.31771,1.404444,1.544155,-0.00087,-0.000686,0.258598,0.477855,1.030114,0.908377,21.716865,47.779389,19.994619,0.000183,-0.219257,0.121737,0.121737,0.139711,9.94781,2989320532229.1396,0.0,0.955226,0.733132,0.0,0.455788,0.598593,0.41318,"MDD 개선, Stress 방어, 유동성 양호","{""AAPL"": 16.6667, ""MSFT"": 16.6667, ""NVDA"": 16.6667, ""005930.KS"": 16.6667, ""XLE"": 16.2849, ""XLV"": 14.9522, ""__CASH__"": 2.0962}"
IEF + XLV,bond|defensive,PASS,PASS,50.0,4000000.0,3771537.355225,228462.644775,"{""IEF"": 14, ""XLV"": 8}",2,0.23801,0.173166,-0.35281,-0.2626,-0.032141,-0.023629,0.364272,0.275958,1.404444,1.420355,-0.00087,-0.000511,0.258598,0.510411,1.030114,0.816062,27.244197,25.569007,26.482357,0.000359,-0.251813,0.214052,0.214052,0.015912,1.132956,1255579678910.7893,0.628952,0.166311,0.977808,0.565826,0.118644,0.247542,0.529781,"Stress 방어, CVaR 개선, 노출(beta/corr) 감소","{""AAPL"": 16.6667, ""MSFT"": 16.6667, ""NVDA"": 16.6667, ""005930.KS"": 16.6667, ""IEF"": 16.4772, ""XLV"": 14.9522, ""__CASH__"": 1.9039}"
TLT + XLV,bond|defensive,PASS,PASS,50.0,4000000.0,3733519.651806,266480.348194,"{""TLT"": 15, ""XLV"": 8}",2,0.23801,0.174789,-0.35281,-0.278786,-0.032141,-0.023721,0.364272,0.270647,1.404444,1.376789,-0.00087,-0.000592,0.258598,0.515305,1.030114,0.816177,26.56249,20.981441,26.198648,0.000277,-0.256707,0.213936,0.213936,-0.027655,-1.969085,2989320532229.1396,0.601448,0.00336,0.864291,0.565118,0.0,0.598593,0.470478,"Stress 방어, CVaR 개선, 유동성 양호","{""AAPL"": 16.6667, ""MSFT"": 16.6667, ""NVDA"": 16.6667, ""005930.KS"": 16.6667, ""TLT"": 16.1604, ""XLV"": 14.9522, ""__CASH__"": 2.2207}"
SHY + XLV,bond|defensive,PASS,PASS,50.0,4000000.0,3732523.857624,267476.142376,"{""SHY"": 16, ""XLV"": 8}",2,0.23801,0.172733,-0.35281,-0.24868,-0.032141,-0.023627,0.364272,0.278449,1.404444,1.438345,-0.00087,-0.000495,0.258598,0.508698,1.030114,0.816705,27.426381,29.514666,26.48984,0.000375,-0.2501,0.213409,0.213409,0.033902,2.413883,534241832039.15826,0.629678,0.306461,1.0,0.561886,0.167636,0.101485,0.559706,"Stress 방어, CVaR 개선, 노출(beta/corr) 감소","{""AAPL"": 16.6667, ""MSFT"": 16.6667, ""NVDA"": 16.6667, ""005930.KS"": 16.6667, ""SHY"": 16.1521, ""XLV"": 14.9522, ""__CASH__"": 2.229}"
