candidate_combo,candidate_bucket_combo,status,message,hedge_budget_pct,hedge_budget_krw,hedge_invested_krw,hedge_cash_left_krw,hedge_share_counts,combo_size,base_vol_annual,proposed_vol_annual,base_mdd,proposed_mdd,base_cvar_95,proposed_cvar_95,base_annual_return_krw,proposed_annual_return_krw,base_sharpe_krw_proxy,proposed_sharpe_krw_proxy,base_stress_avg_ret_krw,proposed_stress_avg_ret_krw,base_corr_sp500_krw,proposed_corr_sp500_krw,base_beta_sp500_krw,proposed_beta_sp500_krw,vol_improve_pct,mdd_improve_pct,cvar_improve_pct,stress_improve,corr_improve,beta_improve,exposure_improve,sharpe_improve,sharpe_improve_pct,combo_min_adv_60,score_component_cvar,score_component_mdd,score_component_stress,score_component_exposure,score_component_sharpe,score_component_liquidity,final_score,recommendation_reason,weights_snapshot
USO + IEF,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,30.0,3000000.0,2807594.002673,192405.997327,"{""USO"": 9, ""IEF"": 10}",2,0.205068,0.170563,-0.190807,-0.153694,-0.025448,-0.021751,0.373135,0.327149,1.673272,1.742165,-0.000273,-0.00031,0.162454,0.238295,0.760965,0.660759,16.826116,19.450805,14.526357,-3.7e-05,-0.075842,0.100206,0.100206,0.068892,4.117218,1255579678910.7893,0.398577,0.591711,0.680216,0.724294,0.336844,0.247542,0.512378,"노출(beta/corr) 감소, Stress 방어, MDD 개선","{""MSFT"": 15.1315, ""NVDA"": 15.1315, ""AVGO"": 7.7407, ""XOM"": 8.6562, ""011200.KS"": 15.1315, ""207940.KS"": 15.1315, ""USO"": 10.7328, ""IEF"": 10.8641, ""__CASH__"": 1.48}"
USO + TLT,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,30.0,3000000.0,2817376.61668,182623.38332,"{""USO"": 9, ""TLT"": 11}",2,0.205068,0.170422,-0.190807,-0.157398,-0.025448,-0.02166,0.373135,0.323929,1.673272,1.72472,-0.000273,-0.000365,0.162454,0.244566,0.760965,0.66139,16.895278,17.509416,14.886042,-9.2e-05,-0.082113,0.099575,0.099575,0.051448,3.074672,1970411033369.56,0.442302,0.474678,0.568398,0.71844,0.26536,0.392282,0.481415,"노출(beta/corr) 감소, Stress 방어, MDD 개선","{""MSFT"": 15.1315, ""NVDA"": 15.1315, ""AVGO"": 7.7407, ""XOM"": 8.6562, ""011200.KS"": 15.1315, ""207940.KS"": 15.1315, ""USO"": 10.7328, ""TLT"": 10.9394, ""__CASH__"": 1.4048}"
USO + SHY,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,30.0,3000000.0,2848950.622938,151049.377062,"{""USO"": 9, ""SHY"": 12}",2,0.205068,0.171066,-0.190807,-0.146863,-0.025448,-0.021834,0.373135,0.329208,1.673272,1.749085,-0.000273,-0.000299,0.162454,0.239912,0.760965,0.66224,16.581224,23.030786,14.198846,-2.6e-05,-0.077458,0.098725,0.098725,0.075812,4.530783,534241832039.15826,0.358764,0.807523,0.701383,0.710548,0.365201,0.101485,0.539998,"MDD 개선, 노출(beta/corr) 감소, Stress 방어","{""MSFT"": 15.1315, ""NVDA"": 15.1315, ""AVGO"": 7.7407, ""XOM"": 8.6562, ""011200.KS"": 15.1315, ""207940.KS"": 15.1315, ""USO"": 10.7328, ""SHY"": 11.1822, ""__CASH__"": 1.1619}"
USO + XLV,commodity_energy|defensive,PASS,PASS,30.0,3000000.0,2740960.536982,259039.463018,"{""USO"": 9, ""XLV"": 6}",2,0.205068,0.175417,-0.190807,-0.156582,-0.025448,-0.022585,0.373135,0.337811,1.673272,1.754741,-0.000273,-0.00024,0.162454,0.277975,0.760965,0.707809,14.459443,17.936977,11.247567,3.3e-05,-0.115521,0.053156,0.053156,0.081469,4.86882,1970411033369.56,0.0,0.500453,0.820405,0.287606,0.388379,0.392282,0.351384,"Stress 방어, MDD 개선, 유동성 양호","{""MSFT"": 15.1315, ""NVDA"": 15.1315, ""AVGO"": 7.7407, ""XOM"": 8.6562, ""011200.KS"": 15.1315, ""207940.KS"": 15.1315, ""USO"": 10.7328, ""XLV"": 10.3515, ""__CASH__"": 1.9926}"
DBC + XLU,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,30.0,3000000.0,2927416.923984,72583.076016,"{""DBC"": 37, ""XLU"": 21}",2,0.205068,0.170833,-0.190807,-0.166928,-0.025448,-0.021855,0.373135,0.335778,1.673272,1.789929,-0.000273,-0.000569,0.162454,0.283004,0.760965,0.691883,16.694748,12.514838,14.116059,-0.000296,-0.12055,0.069081,0.069081,0.116656,6.97175,33038140663.32702,0.348701,0.173591,0.157081,0.435419,0.532569,0.0,0.284978,"Sharpe 개선, 노출(beta/corr) 감소, CVaR 개선","{""MSFT"": 15.1315, ""NVDA"": 15.1315, ""AVGO"": 7.7407, ""XOM"": 8.6562, ""011200.KS"": 15.1315, ""207940.KS"": 15.1315, ""DBC"": 11.504, ""XLU"": 11.0146, ""__CASH__"": 0.5583}"
DBC + XLP,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,30.0,3000000.0,2876394.77555,123605.22445,"{""DBC"": 37, ""XLP"": 11}",2,0.205068,0.170221,-0.190807,-0.155955,-0.025448,-0.021877,0.373135,0.328476,1.673272,1.753458,-0.000273,-0.000647,0.162454,0.283467,0.760965,0.688271,16.992957,18.265648,14.031371,-0.000373,-0.121013,0.072693,0.072693,0.080186,4.792163,33038140663.32702,0.338406,0.520266,0.0,0.468944,0.383123,0.0,0.307702,"MDD 개선, 노출(beta/corr) 감소, Sharpe 개선","{""MSFT"": 15.1315, ""NVDA"": 15.1315, ""AVGO"": 7.7407, ""XOM"": 8.6562, ""011200.KS"": 15.1315, ""207940.KS"": 15.1315, ""DBC"": 11.504, ""XLP"": 10.6221, ""__CASH__"": 0.9508}"
DBC + IEF,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,30.0,3000000.0,2907851.603707,92148.396293,"{""DBC"": 37, ""IEF"": 10}",2,0.205068,0.166573,-0.190807,-0.150573,-0.025448,-0.021196,0.373135,0.315953,1.673272,1.716685,-0.000273,-0.000519,0.162454,0.272683,0.760965,0.652029,18.772078,21.086336,16.709342,-0.000246,-0.110229,0.108936,0.108936,0.043413,2.594496,33038140663.32702,0.663946,0.690306,0.257097,0.805325,0.232436,0.0,0.525638,"노출(beta/corr) 감소, MDD 개선, CVaR 개선","{""MSFT"": 15.1315, ""NVDA"": 15.1315, ""AVGO"": 7.7407, ""XOM"": 8.6562, ""011200.KS"": 15.1315, ""207940.KS"": 15.1315, ""DBC"": 11.504, ""IEF"": 10.8641, ""__CASH__"": 0.7088}"
DBC + TLT,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,30.0,3000000.0,2917634.217715,82365.782285,"{""DBC"": 37, ""TLT"": 11}",2,0.205068,0.166623,-0.190807,-0.154342,-0.025448,-0.021122,0.373135,0.312717,1.673272,1.696749,-0.000273,-0.000575,0.162454,0.278925,0.760965,0.652659,18.74761,19.111127,17.000266,-0.000301,-0.116471,0.108305,0.108305,0.023477,1.40307,33038140663.32702,0.699312,0.571234,0.145279,0.799472,0.150745,0.0,0.483083,"노출(beta/corr) 감소, CVaR 개선, MDD 개선","{""MSFT"": 15.1315, ""NVDA"": 15.1315, ""AVGO"": 7.7407, ""XOM"": 8.6562, ""011200.KS"": 15.1315, ""207940.KS"": 15.1315, ""DBC"": 11.504, ""TLT"": 10.9394, ""__CASH__"": 0.6336}"
DBC + SHY,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,30.0,3000000.0,2949208.223972,50791.776028,"{""DBC"": 37, ""SHY"": 12}",2,0.205068,0.166945,-0.190807,-0.144097,-0.025448,-0.021278,0.373135,0.318026,1.673272,1.725272,-0.000273,-0.000509,0.162454,0.274379,0.760965,0.65351,18.590514,24.480269,16.383803,-0.000236,-0.111925,0.107455,0.107455,0.052,3.107675,33038140663.32702,0.624373,0.894902,0.278264,0.791579,0.267623,0.0,0.559084,"MDD 개선, 노출(beta/corr) 감소, CVaR 개선","{""MSFT"": 15.1315, ""NVDA"": 15.1315, ""AVGO"": 7.7407, ""XOM"": 8.6562, ""011200.KS"": 15.1315, ""207940.KS"": 15.1315, ""DBC"": 11.504, ""SHY"": 11.1822, ""__CASH__"": 0.3907}"
DBC + XLV,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,30.0,3000000.0,2841218.138016,158781.861984,"{""DBC"": 37, ""XLV"": 6}",2,0.205068,0.17144,-0.190807,-0.153473,-0.025448,-0.022022,0.373135,0.326548,1.673272,1.729742,-0.000273,-0.00045,0.162454,0.313976,0.760965,0.699079,16.398395,19.566806,13.46353,-0.000177,-0.151522,0.061886,0.061886,0.056469,3.374794,33038140663.32702,0.269378,0.598704,0.397286,0.368637,0.285939,0.0,0.358938,"MDD 개선, Stress 방어, 노출(beta/corr) 감소","{""MSFT"": 15.1315, ""NVDA"": 15.1315, ""AVGO"": 7.7407, ""XOM"": 8.6562, ""011200.KS"": 15.1315, ""207940.KS"": 15.1315, ""DBC"": 11.504, ""XLV"": 10.3515, ""__CASH__"": 1.2214}"
XLU + XLE,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,30.0,3000000.0,2897541.683855,102458.316145,"{""XLU"": 21, ""XLE"": 18}",2,0.205068,0.175769,-0.190807,-0.162712,-0.025448,-0.022473,0.373135,0.347246,1.673272,1.804901,-0.000273,-0.000403,0.162454,0.293465,0.760965,0.731601,14.287578,14.724596,11.689338,-0.00013,-0.131011,0.029363,0.029363,0.131629,7.86656,1652371122214.9956,0.053703,0.306801,0.492324,0.066782,0.593923,0.327885,0.261086,"Sharpe 개선, Stress 방어, 유동성 양호","{""MSFT"": 15.1315, ""NVDA"": 15.1315, ""AVGO"": 7.7407, ""XOM"": 8.6562, ""011200.KS"": 15.1315, ""207940.KS"": 15.1315, ""XLU"": 11.0146, ""XLE"": 11.2742, ""__CASH__"": 0.7881}"
XLU + IEF,bond|defensive,FAIL,FAIL: Stress 개선 미달,30.0,3000000.0,2844235.058921,155764.941079,"{""XLU"": 21, ""IEF"": 10}",2,0.205068,0.164732,-0.190807,-0.168769,-0.025448,-0.020658,0.373135,0.317419,1.673272,1.744767,-0.000273,-0.000281,0.162454,0.292063,0.760965,0.666655,19.669762,11.550002,18.820608,-8e-06,-0.12961,0.09431,0.09431,0.071495,4.272764,1255579678910.7893,0.920597,0.115428,0.738628,0.669572,0.347509,0.247542,0.607105,"CVaR 개선, Stress 방어, 노출(beta/corr) 감소","{""MSFT"": 15.1315, ""NVDA"": 15.1315, ""AVGO"": 7.7407, ""XOM"": 8.6562, ""011200.KS"": 15.1315, ""207940.KS"": 15.1315, ""XLU"": 11.0146, ""IEF"": 10.8641, ""__CASH__"": 1.1982}"
XLU + TLT,bond|defensive,FAIL,FAIL: Stress 개선 미달,30.0,3000000.0,2854017.672928,145982.327072,"{""XLU"": 21, ""TLT"": 11}",2,0.205068,0.16516,-0.190807,-0.172423,-0.025448,-0.020629,0.373135,0.314098,1.673272,1.720137,-0.000273,-0.000336,0.162454,0.297569,0.760965,0.667286,19.460891,9.635236,18.9373,-6.3e-05,-0.135115,0.093679,0.093679,0.046865,2.800784,1652371122214.9956,0.934782,0.0,0.62681,0.663718,0.246581,0.327885,0.55996,"CVaR 개선, 노출(beta/corr) 감소, Stress 방어","{""MSFT"": 15.1315, ""NVDA"": 15.1315, ""AVGO"": 7.7407, ""XOM"": 8.6562, ""011200.KS"": 15.1315, ""207940.KS"": 15.1315, ""XLU"": 11.0146, ""TLT"": 10.9394, ""__CASH__"": 1.1229}"
XLU + SHY,bond|defensive,PASS,PASS,30.0,3000000.0,2885591.679186,114408.320814,"{""XLU"": 21, ""SHY"": 12}",2,0.205068,0.164836,-0.190807,-0.162049,-0.025448,-0.020729,0.373135,0.319553,1.673272,1.756615,-0.000273,-0.00027,0.162454,0.29419,0.760965,0.668136,19.619059,15.072141,18.544255,3e-06,-0.131736,0.092829,0.092829,0.083342,4.980806,534241832039.15826,0.887003,0.327752,0.759795,0.655826,0.396057,0.101485,0.638223,"CVaR 개선, Stress 방어, 노출(beta/corr) 감소","{""MSFT"": 15.1315, ""NVDA"": 15.1315, ""AVGO"": 7.7407, ""XOM"": 8.6562, ""011200.KS"": 15.1315, ""207940.KS"": 15.1315, ""XLU"": 11.0146, ""SHY"": 11.1822, ""__CASH__"": 0.8801}"
XLP + XLE,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,30.0,3000000.0,2846519.53542,153480.46458,"{""XLP"": 11, ""XLE"": 18}",2,0.205068,0.175093,-0.190807,-0.152464,-0.025448,-0.022432,0.373135,0.339901,1.673272,1.769923,-0.000273,-0.000481,0.162454,0.292717,0.760965,0.727989,14.617398,20.095429,11.850349,-0.000207,-0.130263,0.032975,0.032975,0.096651,5.776152,2488623226120.116,0.073276,0.630571,0.335244,0.100307,0.450591,0.497211,0.29876,"MDD 개선, 유동성 양호, Sharpe 개선","{""MSFT"": 15.1315, ""NVDA"": 15.1315, ""AVGO"": 7.7407, ""XOM"": 8.6562, ""011200.KS"": 15.1315, ""207940.KS"": 15.1315, ""XLP"": 10.6221, ""XLE"": 11.2742, ""__CASH__"": 1.1806}"
XLP + IEF,bond|defensive,FAIL,FAIL: Stress 개선 미달,30.0,3000000.0,2793212.910486,206787.089514,"{""XLP"": 11, ""IEF"": 10}",2,0.205068,0.164101,-0.190807,-0.158145,-0.025448,-0.020703,0.373135,0.310215,1.673272,1.707576,-0.000273,-0.000359,0.162454,0.292568,0.760965,0.663043,19.97733,17.117871,18.644926,-8.6e-05,-0.130115,0.097922,0.097922,0.034304,2.05012,1255579678910.7893,0.899241,0.451075,0.581547,0.703097,0.195111,0.247542,0.623456,"CVaR 개선, 노출(beta/corr) 감소, Stress 방어","{""MSFT"": 15.1315, ""NVDA"": 15.1315, ""AVGO"": 7.7407, ""XOM"": 8.6562, ""011200.KS"": 15.1315, ""207940.KS"": 15.1315, ""XLP"": 10.6221, ""IEF"": 10.8641, ""__CASH__"": 1.5907}"
XLP + TLT,bond|defensive,FAIL,FAIL: Stress 개선 미달,30.0,3000000.0,2802995.524494,197004.475506,"{""XLP"": 11, ""TLT"": 11}",2,0.205068,0.1644,-0.190807,-0.161994,-0.025448,-0.020618,0.373135,0.306941,1.673272,1.684559,-0.000273,-0.000414,0.162454,0.298673,0.760965,0.663674,19.831774,15.100643,18.979066,-0.000141,-0.136219,0.097291,0.097291,0.011287,0.674559,2488623226120.116,0.939859,0.329471,0.469729,0.697243,0.100793,0.497211,0.593455,"CVaR 개선, 노출(beta/corr) 감소, 유동성 양호","{""MSFT"": 15.1315, ""NVDA"": 15.1315, ""AVGO"": 7.7407, ""XOM"": 8.6562, ""011200.KS"": 15.1315, ""207940.KS"": 15.1315, ""XLP"": 10.6221, ""TLT"": 10.9394, ""__CASH__"": 1.5154}"
XLP + SHY,bond|defensive,FAIL,FAIL: Stress 개선 미달,30.0,3000000.0,2834569.530752,165430.469248,"{""XLP"": 11, ""SHY"": 12}",2,0.205068,0.164319,-0.190807,-0.151125,-0.025448,-0.02077,0.373135,0.312314,1.673272,1.718081,-0.000273,-0.000348,0.162454,0.294425,0.760965,0.664524,19.871045,20.797129,18.38247,-7.5e-05,-0.131971,0.096441,0.096441,0.044809,2.677912,534241832039.15826,0.867336,0.672871,0.602714,0.689351,0.238156,0.101485,0.656509,"CVaR 개선, 노출(beta/corr) 감소, MDD 개선","{""MSFT"": 15.1315, ""NVDA"": 15.1315, ""AVGO"": 7.7407, ""XOM"": 8.6562, ""011200.KS"": 15.1315, ""207940.KS"": 15.1315, ""XLP"": 10.6221, ""SHY"": 11.1822, ""__CASH__"": 1.2725}"
XLE + IEF,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,30.0,3000000.0,2877976.363578,122023.636422,"{""XLE"": 18, ""IEF"": 10}",2,0.205068,0.170973,-0.190807,-0.146936,-0.025448,-0.021705,0.373135,0.327401,1.673272,1.739466,-0.000273,-0.000353,0.162454,0.283633,0.760965,0.691747,16.626456,22.99271,14.707461,-8e-05,-0.121179,0.069218,0.069218,0.066193,3.955927,1255579678910.7893,0.420593,0.805227,0.592341,0.436688,0.325785,0.247542,0.515346,"MDD 개선, Stress 방어, 노출(beta/corr) 감소","{""MSFT"": 15.1315, ""NVDA"": 15.1315, ""AVGO"": 7.7407, ""XOM"": 8.6562, ""011200.KS"": 15.1315, ""207940.KS"": 15.1315, ""XLE"": 11.2742, ""IEF"": 10.8641, ""__CASH__"": 0.9386}"
XLE + TLT,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,30.0,3000000.0,2887758.977585,112241.022415,"{""XLE"": 18, ""TLT"": 11}",2,0.205068,0.170974,-0.190807,-0.151212,-0.025448,-0.02164,0.373135,0.324148,1.673272,1.720429,-0.000273,-0.000409,0.162454,0.289474,0.760965,0.692377,16.625912,20.751595,14.962435,-0.000136,-0.127021,0.068587,0.068587,0.047157,2.818234,3906806842509.893,0.451588,0.670126,0.480523,0.430834,0.247777,0.784367,0.495265,"유동성 양호, MDD 개선, Stress 방어","{""MSFT"": 15.1315, ""NVDA"": 15.1315, ""AVGO"": 7.7407, ""XOM"": 8.6562, ""011200.KS"": 15.1315, ""207940.KS"": 15.1315, ""XLE"": 11.2742, ""TLT"": 10.9394, ""__CASH__"": 0.8634}"
XLE + SHY,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,30.0,3000000.0,2919332.983843,80667.016157,"{""XLE"": 18, ""SHY"": 12}",2,0.205068,0.171406,-0.190807,-0.140771,-0.025448,-0.021776,0.373135,0.329476,1.673272,1.747168,-0.000273,-0.000343,0.162454,0.285461,0.760965,0.693228,16.414975,26.223688,14.429185,-7e-05,-0.123007,0.067737,0.067737,0.073896,4.416241,534241832039.15826,0.386765,1.0,0.613508,0.422942,0.357347,0.101485,0.541172,"MDD 개선, Stress 방어, 노출(beta/corr) 감소","{""MSFT"": 15.1315, ""NVDA"": 15.1315, ""AVGO"": 7.7407, ""XOM"": 8.6562, ""011200.KS"": 15.1315, ""207940.KS"": 15.1315, ""XLE"": 11.2742, ""SHY"": 11.1822, ""__CASH__"": 0.6205}"
XLE + XLV,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,30.0,3000000.0,2811342.897887,188657.102113,"{""XLE"": 18, ""XLV"": 6}",2,0.205068,0.176365,-0.190807,-0.149193,-0.025448,-0.022573,0.373135,0.337935,1.673272,1.746008,-0.000273,-0.000284,0.162454,0.324651,0.760965,0.738797,13.996807,21.809681,11.298439,-1.1e-05,-0.162197,0.022168,0.022168,0.072736,4.346943,2989320532229.1396,0.006184,0.733911,0.73253,0.0,0.352595,0.598593,0.360642,"MDD 개선, Stress 방어, 유동성 양호","{""MSFT"": 15.1315, ""NVDA"": 15.1315, ""AVGO"": 7.7407, ""XOM"": 8.6562, ""011200.KS"": 15.1315, ""207940.KS"": 15.1315, ""XLE"": 11.2742, ""XLV"": 10.3515, ""__CASH__"": 1.4512}"
IEF + XLV,bond|defensive,PASS,PASS,30.0,3000000.0,2758036.272953,241963.727047,"{""IEF"": 10, ""XLV"": 6}",2,0.205068,0.165378,-0.190807,-0.155348,-0.025448,-0.020882,0.373135,0.308311,1.673272,1.682882,-0.000273,-0.000162,0.162454,0.32423,0.760965,0.67385,19.354871,18.58391,17.940155,0.000111,-0.161776,0.087114,0.087114,0.00961,0.574328,1255579678910.7893,0.813567,0.539452,0.978833,0.60279,0.093921,0.247542,0.670454,"Stress 방어, CVaR 개선, 노출(beta/corr) 감소","{""MSFT"": 15.1315, ""NVDA"": 15.1315, ""AVGO"": 7.7407, ""XOM"": 8.6562, ""011200.KS"": 15.1315, ""207940.KS"": 15.1315, ""IEF"": 10.8641, ""XLV"": 10.3515, ""__CASH__"": 1.8613}"
TLT + XLV,bond|defensive,PASS,PASS,30.0,3000000.0,2767818.88696,232181.11304,"{""TLT"": 11, ""XLV"": 6}",2,0.205068,0.165689,-0.190807,-0.159054,-0.025448,-0.020803,0.373135,0.305038,1.673272,1.659962,-0.000273,-0.000217,0.162454,0.330017,0.760965,0.674481,19.202848,16.641829,18.250928,5.6e-05,-0.167563,0.086484,0.086484,-0.01331,-0.795452,2989320532229.1396,0.851345,0.422378,0.867015,0.596937,0.0,0.598593,0.645473,"Stress 방어, CVaR 개선, 유동성 양호","{""MSFT"": 15.1315, ""NVDA"": 15.1315, ""AVGO"": 7.7407, ""XOM"": 8.6562, ""011200.KS"": 15.1315, ""207940.KS"": 15.1315, ""TLT"": 10.9394, ""XLV"": 10.3515, ""__CASH__"": 1.786}"
SHY + XLV,bond|defensive,PASS,PASS,30.0,3000000.0,2799392.893218,200607.106782,"{""SHY"": 12, ""XLV"": 6}",2,0.205068,0.165585,-0.190807,-0.148526,-0.025448,-0.020943,0.373135,0.310408,1.673272,1.693438,-0.000273,-0.000152,0.162454,0.326099,0.760965,0.675331,19.253656,22.159452,17.701861,0.000122,-0.163645,0.085633,0.085633,0.020166,1.20518,534241832039.15826,0.784599,0.754996,1.0,0.589044,0.137176,0.101485,0.703305,"Stress 방어, CVaR 개선, MDD 개선","{""MSFT"": 15.1315, ""NVDA"": 15.1315, ""AVGO"": 7.7407, ""XOM"": 8.6562, ""011200.KS"": 15.1315, ""207940.KS"": 15.1315, ""SHY"": 11.1822, ""XLV"": 10.3515, ""__CASH__"": 1.5431}"
