candidate_combo,candidate_bucket_combo,status,message,hedge_budget_pct,hedge_budget_krw,hedge_invested_krw,hedge_cash_left_krw,hedge_share_counts,combo_size,base_vol_annual,proposed_vol_annual,base_mdd,proposed_mdd,base_cvar_95,proposed_cvar_95,base_annual_return_krw,proposed_annual_return_krw,base_sharpe_krw_proxy,proposed_sharpe_krw_proxy,base_stress_avg_ret_krw,proposed_stress_avg_ret_krw,base_corr_sp500_krw,proposed_corr_sp500_krw,base_beta_sp500_krw,proposed_beta_sp500_krw,vol_improve_pct,mdd_improve_pct,cvar_improve_pct,stress_improve,corr_improve,beta_improve,exposure_improve,sharpe_improve,sharpe_improve_pct,combo_min_adv_60,score_component_cvar,score_component_mdd,score_component_stress,score_component_exposure,score_component_sharpe,score_component_liquidity,final_score,recommendation_reason,weights_snapshot
BTC-USD + XLP,crypto|defensive,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,25.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + XLE,commodity_energy|crypto,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,25.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + IEF,bond|crypto,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,25.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + TLT,bond|crypto,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,25.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + SHY,bond|crypto,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,25.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + XLV,crypto|defensive,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,25.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
USO + XLU,commodity_energy|defensive,PASS,PASS,25.0,2000000.0,1884772.881966,115227.118034,"{""USO"": 6, ""XLU"": 14}",2,0.23801,0.202184,-0.35281,-0.263354,-0.032141,-0.027432,0.364272,0.345521,1.404444,1.560562,-0.00087,-0.000825,0.258598,0.336215,1.030114,0.92398,15.052274,25.355372,14.651743,4.5e-05,-0.077617,0.106134,0.106134,0.156118,11.116014,1652371122214.9956,0.330854,0.7971,0.567679,0.33398,0.772836,0.327885,0.515831,"MDD 개선, Sharpe 개선, Stress 방어","{""AAPL"": 20.0, ""MSFT"": 20.0, ""NVDA"": 20.0, ""005930.KS"": 20.0, ""USO"": 9.3017, ""XLU"": 9.546, ""__CASH__"": 1.1523}"
USO + XLP,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,25.0,2000000.0,1808913.327217,191086.672783,"{""USO"": 6, ""XLP"": 7}",2,0.23801,0.201658,-0.35281,-0.26591,-0.032141,-0.027539,0.364272,0.338275,1.404444,1.528699,-0.00087,-0.000887,0.258598,0.33493,1.030114,0.918605,15.273276,24.63079,14.318824,-1.7e-05,-0.076331,0.111508,0.111508,0.124255,8.847273,1970411033369.56,0.275488,0.750898,0.418954,0.388223,0.618643,0.392282,0.450692,"MDD 개선, Sharpe 개선, Stress 방어","{""AAPL"": 20.0, ""MSFT"": 20.0, ""NVDA"": 20.0, ""005930.KS"": 20.0, ""USO"": 9.3017, ""XLP"": 8.7874, ""__CASH__"": 1.9109}"
USO + IEF,bond|commodity_energy,PASS,PASS,25.0,2000000.0,1918807.164092,81192.835908,"{""USO"": 6, ""IEF"": 7}",2,0.23801,0.19875,-0.35281,-0.272494,-0.032141,-0.027024,0.364272,0.32867,1.404444,1.502743,-0.00087,-0.000783,0.258598,0.330983,1.030114,0.890337,16.495123,22.764772,15.919514,8.7e-05,-0.072385,0.139777,0.139777,0.098299,6.999173,1255579678910.7893,0.541691,0.631917,0.669571,0.673523,0.493038,0.247542,0.578922,"노출(beta/corr) 감소, Stress 방어, MDD 개선","{""AAPL"": 20.0, ""MSFT"": 20.0, ""NVDA"": 20.0, ""005930.KS"": 20.0, ""USO"": 9.3017, ""IEF"": 9.8863, ""__CASH__"": 0.8119}"
USO + TLT,bond|commodity_energy,PASS,PASS,25.0,2000000.0,1835156.608595,164843.391405,"{""USO"": 6, ""TLT"": 7}",2,0.23801,0.198881,-0.35281,-0.280494,-0.032141,-0.026976,0.364272,0.325205,1.404444,1.484332,-0.00087,-0.000828,0.258598,0.331738,1.030114,0.889145,16.440147,20.497247,16.071255,4.2e-05,-0.07314,0.140969,0.140969,0.079889,5.68827,1970411033369.56,0.566926,0.487334,0.561766,0.685558,0.403944,0.392282,0.536808,"노출(beta/corr) 감소, CVaR 개선, Stress 방어","{""AAPL"": 20.0, ""MSFT"": 20.0, ""NVDA"": 20.0, ""005930.KS"": 20.0, ""USO"": 9.3017, ""TLT"": 9.0498, ""__CASH__"": 1.6484}"
