candidate_combo,candidate_bucket_combo,status,message,hedge_budget_pct,hedge_budget_krw,hedge_invested_krw,hedge_cash_left_krw,hedge_share_counts,combo_size,base_vol_annual,proposed_vol_annual,base_mdd,proposed_mdd,base_cvar_95,proposed_cvar_95,base_annual_return_krw,proposed_annual_return_krw,base_sharpe_krw_proxy,proposed_sharpe_krw_proxy,base_stress_avg_ret_krw,proposed_stress_avg_ret_krw,base_corr_sp500_krw,proposed_corr_sp500_krw,base_beta_sp500_krw,proposed_beta_sp500_krw,vol_improve_pct,mdd_improve_pct,cvar_improve_pct,stress_improve,corr_improve,beta_improve,exposure_improve,sharpe_improve,sharpe_improve_pct,combo_min_adv_60,score_component_cvar,score_component_mdd,score_component_stress,score_component_exposure,score_component_sharpe,score_component_liquidity,final_score,recommendation_reason,weights_snapshot
XLP + XLE,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달; beta/corr 감소 미달,20.0,2000000.0,1855834.901154,144165.098846,"{""XLP"": 7, ""XLE"": 12}",2,0.184038,0.164731,-0.126908,-0.102825,-0.024964,-0.022542,0.313278,0.300911,1.539235,1.644564,-0.000407,-0.000514,0.246325,0.277826,0.225365,0.289542,10.490858,18.976373,9.703847,-0.000107,-0.031501,-0.064177,-0.031501,0.105328,6.842901,2488623226120.116,0.696929,0.981259,0.28777,0.193189,0.931863,0.633901,0.641931,"MDD 개선, Sharpe 개선, CVaR 개선","{""GLD"": 83.3333, ""XLP"": 7.3228, ""XLE"": 8.1425, ""__CASH__"": 1.2014}"
XLP + IEF,bond|defensive,FAIL,FAIL: Stress 개선 미달; beta/corr 감소 미달,20.0,2000000.0,1867374.980175,132625.019825,"{""XLP"": 7, ""IEF"": 7}",2,0.184038,0.161841,-0.126908,-0.102694,-0.024964,-0.022058,0.313278,0.276134,1.539235,1.520845,-0.000407,-0.000407,0.246325,0.279163,0.225365,0.242697,12.06155,19.079757,11.64226,-0.0,-0.032837,-0.017332,-0.017332,-0.01839,-1.194766,1255579678910.7893,0.928278,0.989008,0.598333,0.495327,0.279575,0.315595,0.735636,"MDD 개선, CVaR 개선, Stress 방어","{""GLD"": 83.3333, ""XLP"": 7.3228, ""IEF"": 8.2386, ""__CASH__"": 1.1052}"
XLP + TLT,bond|defensive,FAIL,FAIL: Stress 개선 미달; beta/corr 감소 미달,20.0,2000000.0,1783724.424678,216275.575322,"{""XLP"": 7, ""TLT"": 7}",2,0.184038,0.162233,-0.126908,-0.104075,-0.024964,-0.022038,0.313278,0.271458,1.539235,1.488336,-0.000407,-0.000457,0.246325,0.28003,0.225365,0.241773,11.848047,17.991499,11.71929,-5e-05,-0.033705,-0.016408,-0.016408,-0.050899,-3.306772,2488623226120.116,0.937472,0.907434,0.452157,0.51504,0.108177,0.633901,0.69405,"CVaR 개선, MDD 개선, 유동성 양호","{""GLD"": 83.3333, ""XLP"": 7.3228, ""TLT"": 7.5415, ""__CASH__"": 1.8023}"
XLP + SHY,bond|defensive,FAIL,FAIL: beta/corr 감소 미달,20.0,2000000.0,1847868.231375,152131.768625,"{""XLP"": 7, ""SHY"": 8}",2,0.184038,0.16083,-0.126908,-0.102508,-0.024964,-0.021952,0.313278,0.2788,1.539235,1.546977,-0.000407,-0.000392,0.246325,0.279284,0.225365,0.243045,12.610775,19.226393,12.063615,1.5e-05,-0.032958,-0.017681,-0.017681,0.007742,0.502968,534241832039.15826,0.978567,1.0,0.642643,0.487904,0.417352,0.129384,0.768022,"MDD 개선, CVaR 개선, Stress 방어","{""GLD"": 83.3333, ""XLP"": 7.3228, ""SHY"": 8.0761, ""__CASH__"": 1.2678}"
XLP + ETH-USD,crypto|defensive,FAIL,FAIL: 예산 부족 - ETH-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
XLE + IEF,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달; beta/corr 감소 미달,20.0,2000000.0,1965728.738029,34271.261971,"{""XLE"": 12, ""IEF"": 7}",2,0.184038,0.165174,-0.126908,-0.10517,-0.024964,-0.022556,0.313278,0.291835,1.539235,1.585203,-0.000407,-0.000439,0.246325,0.27795,0.225365,0.266726,10.250034,17.129148,9.644623,-3.2e-05,-0.031625,-0.041361,-0.031625,0.045968,2.98643,1255579678910.7893,0.689861,0.842793,0.505359,0.190549,0.618895,0.315595,0.607806,"MDD 개선, CVaR 개선, Sharpe 개선","{""GLD"": 83.3333, ""XLE"": 8.1425, ""IEF"": 8.2386, ""__CASH__"": 0.2856}"
XLE + TLT,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달; beta/corr 감소 미달,20.0,2000000.0,1882078.182532,117921.817468,"{""XLE"": 12, ""TLT"": 7}",2,0.184038,0.165433,-0.126908,-0.105686,-0.024964,-0.022518,0.313278,0.287128,1.539235,1.554272,-0.000407,-0.000489,0.246325,0.278797,0.225365,0.265802,10.109361,16.722258,9.80003,-8.2e-05,-0.032472,-0.040437,-0.032472,0.015037,0.976888,3906806842509.893,0.708409,0.812293,0.359183,0.172485,0.455813,1.0,0.595068,"유동성 양호, MDD 개선, CVaR 개선","{""GLD"": 83.3333, ""XLE"": 8.1425, ""TLT"": 7.5415, ""__CASH__"": 0.9827}"
XLE + SHY,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달; beta/corr 감소 미달,20.0,2000000.0,1946221.989229,53778.010771,"{""XLE"": 12, ""SHY"": 8}",2,0.184038,0.16431,-0.126908,-0.104936,-0.024964,-0.022486,0.313278,0.294506,1.539235,1.609802,-0.000407,-0.000424,0.246325,0.278052,0.225365,0.267074,10.719805,17.312933,9.927181,-1.7e-05,-0.031727,-0.041709,-0.031727,0.070567,4.584552,534241832039.15826,0.723584,0.856569,0.549668,0.18837,0.748589,0.129384,0.634667,"MDD 개선, Sharpe 개선, CVaR 개선","{""GLD"": 83.3333, ""XLE"": 8.1425, ""SHY"": 8.0761, ""__CASH__"": 0.4482}"
XLE + XLV,commodity_energy|defensive,FAIL,FAIL: beta/corr 감소 미달,20.0,2000000.0,1874228.598591,125771.401409,"{""XLE"": 12, ""XLV"": 4}",2,0.184038,0.16458,-0.126908,-0.103953,-0.024964,-0.022523,0.313278,0.30041,1.539235,1.643025,-0.000407,-0.000391,0.246325,0.286886,0.225365,0.299368,10.57287,18.088014,9.780013,1.6e-05,-0.040561,-0.074003,-0.040561,0.10379,6.742936,2989320532229.1396,0.70602,0.914668,0.645128,0.0,0.923751,0.763154,0.689599,"Sharpe 개선, MDD 개선, 유동성 양호","{""GLD"": 83.3333, ""XLE"": 8.1425, ""XLV"": 7.4761, ""__CASH__"": 1.0481}"
XLE + ETH-USD,commodity_energy|crypto,FAIL,FAIL: 예산 부족 - ETH-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
IEF + XLV,bond|defensive,FAIL,FAIL: beta/corr 감소 미달,20.0,2000000.0,1885768.677613,114231.322387,"{""IEF"": 7, ""XLV"": 4}",2,0.184038,0.161619,-0.126908,-0.103886,-0.024964,-0.021997,0.313278,0.275657,1.539235,1.519975,-0.000407,-0.000284,0.246325,0.288272,0.225365,0.252523,12.182017,18.140378,11.885848,0.000123,-0.041947,-0.027159,-0.027159,-0.019261,-1.25131,1255579678910.7893,0.95735,0.918593,0.955691,0.285788,0.274986,0.315595,0.781787,"CVaR 개선, Stress 방어, MDD 개선","{""GLD"": 83.3333, ""IEF"": 8.2386, ""XLV"": 7.4761, ""__CASH__"": 0.9519}"
IEF + ETH-USD,bond|crypto,FAIL,FAIL: 예산 부족 - ETH-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
TLT + XLV,bond|defensive,FAIL,FAIL: beta/corr 감소 미달,20.0,2000000.0,1802118.122115,197881.877885,"{""TLT"": 7, ""XLV"": 4}",2,0.184038,0.162022,-0.126908,-0.10445,-0.024964,-0.02198,0.313278,0.27098,1.539235,1.48733,-0.000407,-0.000334,0.246325,0.289137,0.225365,0.251599,11.963048,17.695784,11.951423,7.3e-05,-0.042812,-0.026234,-0.026234,-0.051905,-3.372136,2989320532229.1396,0.965177,0.885267,0.809515,0.305501,0.102872,0.763154,0.755763,"CVaR 개선, MDD 개선, Stress 방어","{""GLD"": 83.3333, ""TLT"": 7.5415, ""XLV"": 7.4761, ""__CASH__"": 1.649}"
TLT + ETH-USD,bond|crypto,FAIL,FAIL: 예산 부족 - ETH-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
SHY + XLV,bond|defensive,FAIL,FAIL: beta/corr 감소 미달,20.0,2000000.0,1866261.928812,133738.071188,"{""SHY"": 8, ""XLV"": 4}",2,0.184038,0.160604,-0.126908,-0.1037,-0.024964,-0.021908,0.313278,0.278322,1.539235,1.546175,-0.000407,-0.000269,0.246325,0.288398,0.225365,0.252872,12.733536,18.286932,12.243198,0.000138,-0.042072,-0.027507,-0.027507,0.00694,0.450863,534241832039.15826,1.0,0.929579,1.0,0.278364,0.413124,0.129384,0.811534,"CVaR 개선, Stress 방어, MDD 개선","{""GLD"": 83.3333, ""SHY"": 8.0761, ""XLV"": 7.4761, ""__CASH__"": 1.1145}"
SHY + ETH-USD,bond|crypto,FAIL,FAIL: 예산 부족 - ETH-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
XLV + ETH-USD,crypto|defensive,FAIL,FAIL: 예산 부족 - ETH-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
